1
137.733
0
0
2
0.270111,9.68886,0,0,0,0.723103,0.690741
0.251356,10.0983,0,0,0,0.723103,0.690741
0.232601,10.5078,0,0,0,0.723103,0.690741
0.213846,10.9173,0,0,0,0.723103,0.690741
0.19509,11.3268,0,0,0,0.723123,0.690719
0.176311,11.7362,0,0,0,0.723445,0.690382
0.157148,12.1457,0,0,0,0.72557,0.688149
0.135452,12.5553,0,0,0,0.732929,0.680306
0.104897,12.965,0,0,0,0.747196,0.664603
0.0567505,13.3751,0,0,0,0.762871,0.64655
-0.0114731,13.7856,0,0,0,0.77319,0.634175
-0.0934256,14.1964,0,0,0,0.77821,0.628005
-0.182248,14.6074,0,0,0,0.778658,0.627449
-0.271963,15.0197,0,0,0,0.766686,0.642022
-0.347127,15.4411,0,0,0,0.748372,0.663279
-0.399694,15.8755,0,0,0,0.726654,0.687004
-0.424964,16.3257,0,0,0,0.712018,0.702161
-0.431391,16.7866,0,0,0,0.704634,0.709571
-0.428134,17.253,0,0,0,0.701482,0.712687
-0.420736,17.7198,0,0,0,0.700184,0.713962
-0.411807,18.1779,0,0,0,0.699455,0.714677
-0.402439,18.6131,0,0,0,0.698875,0.715244
-0.393023,19.0198,0,0,0,0.698494,0.715616
-0.383636,19.4074,0,0,0,0.69838,0.715728
-0.374263,19.7893,0,0,0,0.698316,0.71579
-0.3649,20.1681,0,0,0,0.698289,0.715816
-0.355541,20.5456,0,0,0,0.698338,0.715768
-0.346245,20.9226,0,0,0,0.699089,0.715035
-0.337746,21.2995,0,0,0,0.702851,0.711337
-0.333229,21.6759,0,0,0,0.711981,0.702199
-0.338425,22.0515,0,0,0,0.723029,0.690818
-0.355501,22.4261,0,0,0,0.729741,0.683724
-0.379876,22.8,0,0,0,0.732747,0.680501
-0.407543,23.1737,0,0,0,0.733883,0.679276
-0.436457,23.5473,0,0,0,0.734266,0.678862
-0.465792,23.9208,0,0,0,0.734386,0.678732
-0.49526,24.2943,0,0,0,0.734421,0.678694
-0.524766,24.6678,0,0,0,0.734432,0.678682
-0.554284,25.0414,0,0,0,0.734434,0.67868
-0.583804,25.4149,0,0,0,0.734435,0.678679
-0.613325,25.7884,0,0,0,0.734435,0.678679
-0.642846,26.1619,0,0,0,0.734331,0.678792
-0.672266,26.5356,0,0,0,0.733005,0.680223
-0.700397,26.9117,0,0,0,0.72657,0.687092
-0.722077,27.2995,0,0,0,0.712129,0.702048
-0.728017,27.7162,0,0,0,0.696621,0.71744
-0.714709,28.1681,0,0,0,0.688111,0.725606
-0.689575,28.6415,0,0,0,0.684498,0.729014
-0.659107,29.1248,0,0,0,0.683349,0.730092
-0.626914,29.611,0,0,0,0.684681,0.728843
-0.59687,30.0913,0,0,0,0.690967,0.722886
-0.576243,30.5479,0,0,0,0.700996,0.713165
-0.568961,30.971,0,0,0,0.707224,0.70699
-0.569095,31.3755,0,0,0,0.70885,0.70536
-0.571069,31.7754,0,0,0,0.70968,0.704524
-0.573967,32.173,0,0,0,0.709995,0.704207
-0.577215,32.5697,0,0,0,0.710099,0.704102
-0.580577,32.9661,0,0,0,0.71013,0.70407
-0.583973,33.3624,0,0,0,0.71014,0.704061
-0.58738,33.7587,0,0,0,0.710142,0.704058
-0.59079,34.155,0,0,0,0.710055,0.704146
-0.594103,34.5515,0,0,0,0.709218,0.704989
-0.596484,34.9497,0,0,0,0.706419,0.707794
-0.595698,35.3539,0,0,0,0.70264,0.711545
-0.590501,35.7666,0,0,0,0.700745,0.713412
-0.58303,36.1835,0,0,0,0.700036,0.714107
-0.574699,36.6021,0,0,0,0.699808,0.714331
-0.56609,37.0213,0,0,0,0.699741,0.714397
-0.557399,37.4405,0,0,0,0.699722,0.714415
-0.548684,37.8599,0,0,0,0.699717,0.71442
-0.539964,38.2792,0,0,0,0.698987,0.715134
-0.530445,38.696,0,0,0,0.696889,0.717179
-0.51869,39.1055,0,0,0,0.693779,0.720188
-0.503767,39.5049,0,0,0,0.692105,0.721796
-0.487208,39.899,0,0,0,0.691459,0.722415
-0.47003,40.2911,0,0,0,0.691249,0.722617
-0.452652,40.6825,0,0,0,0.691186,0.722677
-0.435215,41.0738,0,0,0,0.691169,0.722693
-0.417761,41.465,0,0,0,0.691164,0.722698
-0.400303,41.8562,0,0,0,0.691163,0.722699
-0.382844,42.2474,0,0,0,0.691163,0.722699
-0.365385,42.6386,0,0,0,0.691163,0.722699
-0.347925,43.0297,0,0,0,0.691163,0.722699
-0.330466,43.4209,0,0,0,0.691163,0.722699
-0.313006,43.8121,0,0,0,0.691163,0.722699
-0.295547,44.2033,0,0,0,0.693193,0.720752
-0.280362,44.5927,0,0,0,0.706524,0.707689
-0.27974,44.9704,0,0,0,0.73196,0.681348
-0.305328,45.3272,0,0,0,0.742023,0.670374
-0.340817,45.6761,0,0,0,0.745027,0.667034
-0.379219,46.0227,0,0,0,0.745824,0.666143
-0.41839,46.3686,0,0,0,0.746031,0.665911
-0.457761,46.7144,0,0,0,0.746064,0.665875
-0.497164,47.0602,0,0,0,0.746077,0.665859
-0.536579,47.406,0,0,0,0.746082,0.665854
-0.575999,47.7517,0,0,0,0.746083,0.665853
-0.61542,48.0975,0,0,0,0.746083,0.665853
-0.654841,48.4432,0,0,0,0.746083,0.665853
-0.694262,48.789,0,0,0,0.746083,0.665853
-0.733684,49.1348,0,0,0,0.746083,0.665853
-0.773105,49.4805,0,0,0,0.744213,0.667943
-0.810646,49.827,0,0,0,0.732251,0.681035
-0.836151,50.1785,0,0,0,0.710866,0.703327
-0.839993,50.5388,0,0,0,0.702873,0.711316
-0.835651,50.9024,0,0,0,0.700533,0.71362
-0.828902,51.2671,0,0,0,0.699917,0.714225
-0.821517,51.632,0,0,0,0.699763,0.714375
-0.813975,51.9969,0,0,0,0.699727,0.714411
-0.806394,52.3619,0,0,0,0.699718,0.714419
-0.798805,52.7269,0,0,0,0.699716,0.714421
-0.791214,53.0919,0,0,0,0.699716,0.714421
-0.783623,53.4568,0,0,0,0.699716,0.714421
-0.776031,53.8218,0,0,0,0.699716,0.714421
-0.768439,54.1868,0,0,0,0.699716,0.714421
